simulacao,coluna,teste,onde,resultado
18,cholesterol_total,kruskal,validacao_vs_amostra_3,True
18,mmse,kruskal,validacao_vs_amostra_1,True
18,mmse,kruskal,validacao_vs_amostra_2,True
18,mmse,kruskal,validacao_vs_amostra_3,True
18,adl,kruskal,validacao_vs_amostra_1,True
18,adl,kruskal,validacao_vs_amostra_2,True
18,adl,kruskal,validacao_vs_amostra_3,True
18,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
18,bmi,pearson,validacao,"[1, 0, 0, 1, 1, 1]"
18,systolic_bp,pearson,validacao,"[1, 0, 0, 1, 1, 1]"
18,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
18,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
18,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
19,age,shapiro,amostra_1,False
19,age,shapiro,amostra_2,False
19,age,shapiro,amostra_3,False
19,bmi,shapiro,amostra_1,False
19,bmi,shapiro,amostra_2,False
19,bmi,shapiro,amostra_3,False
19,systolic_bp,shapiro,amostra_1,False
19,systolic_bp,shapiro,amostra_2,False
19,systolic_bp,shapiro,amostra_3,False
19,cholesterol_total,shapiro,amostra_1,False
19,cholesterol_total,shapiro,amostra_2,False
19,cholesterol_total,shapiro,amostra_3,False
19,mmse,shapiro,amostra_1,False
19,mmse,shapiro,amostra_2,False
19,mmse,shapiro,amostra_3,False
19,adl,shapiro,amostra_1,False
19,adl,shapiro,amostra_2,False
19,adl,shapiro,amostra_3,False
19,age,kruskal,amostra_1_vs_amostra_2,True
19,age,kruskal,amostra_1_vs_amostra_3,True
19,age,kruskal,amostra_2_vs_amostra_3,True
19,bmi,kruskal,amostra_1_vs_amostra_2,True
19,bmi,kruskal,amostra_1_vs_amostra_3,True
19,bmi,kruskal,amostra_2_vs_amostra_3,True
19,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
19,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
19,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
19,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
19,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
19,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
19,mmse,kruskal,amostra_1_vs_amostra_2,True
19,mmse,kruskal,amostra_1_vs_amostra_3,True
19,mmse,kruskal,amostra_2_vs_amostra_3,True
19,adl,kruskal,amostra_1_vs_amostra_2,True
19,adl,kruskal,amostra_1_vs_amostra_3,True
19,adl,kruskal,amostra_2_vs_amostra_3,True
19,age,pearson,amostra_1,"[0, 1, 1, 0, 1, 0]"
19,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
19,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
19,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
19,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
19,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
19,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
19,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
19,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
19,cholesterol_total,pearson,amostra_1,"[0, 1, 1, 0, 1, 1]"
19,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
19,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
19,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
19,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
19,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 0]"
19,adl,pearson,amostra_1,"[0, 1, 1, 1, 1, 0]"
19,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
19,adl,pearson,amostra_3,"[1, 1, 1, 1, 0, 0]"
19,age,shapiro,validacao,False
19,bmi,shapiro,validacao,False
19,systolic_bp,shapiro,validacao,False
19,cholesterol_total,shapiro,validacao,False
19,mmse,shapiro,validacao,False
19,adl,shapiro,validacao,False
19,age,kruskal,validacao_vs_amostra_1,False
19,age,kruskal,validacao_vs_amostra_2,True
19,age,kruskal,validacao_vs_amostra_3,True
19,bmi,kruskal,validacao_vs_amostra_1,True
19,bmi,kruskal,validacao_vs_amostra_2,True
19,bmi,kruskal,validacao_vs_amostra_3,True
19,systolic_bp,kruskal,validacao_vs_amostra_1,True
19,systolic_bp,kruskal,validacao_vs_amostra_2,True
19,systolic_bp,kruskal,validacao_vs_amostra_3,True
19,cholesterol_total,kruskal,validacao_vs_amostra_1,True
19,cholesterol_total,kruskal,validacao_vs_amostra_2,True
19,cholesterol_total,kruskal,validacao_vs_amostra_3,True
19,mmse,kruskal,validacao_vs_amostra_1,True
19,mmse,kruskal,validacao_vs_amostra_2,True
19,mmse,kruskal,validacao_vs_amostra_3,True
19,adl,kruskal,validacao_vs_amostra_1,True
19,adl,kruskal,validacao_vs_amostra_2,True
19,adl,kruskal,validacao_vs_amostra_3,True
19,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
19,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
19,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
19,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
19,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 0]"
19,adl,pearson,validacao,"[1, 1, 1, 1, 0, 0]"
20,age,shapiro,amostra_1,False
20,age,shapiro,amostra_2,False
20,age,shapiro,amostra_3,False
20,bmi,shapiro,amostra_1,False
20,bmi,shapiro,amostra_2,False
20,bmi,shapiro,amostra_3,False
20,systolic_bp,shapiro,amostra_1,False
20,systolic_bp,shapiro,amostra_2,False
20,systolic_bp,shapiro,amostra_3,False
20,cholesterol_total,shapiro,amostra_1,False
20,cholesterol_total,shapiro,amostra_2,False
20,cholesterol_total,shapiro,amostra_3,False
20,mmse,shapiro,amostra_1,False
20,mmse,shapiro,amostra_2,False
20,mmse,shapiro,amostra_3,False
20,adl,shapiro,amostra_1,False
20,adl,shapiro,amostra_2,False
20,adl,shapiro,amostra_3,False
20,age,kruskal,amostra_1_vs_amostra_2,True
20,age,kruskal,amostra_1_vs_amostra_3,True
20,age,kruskal,amostra_2_vs_amostra_3,True
20,bmi,kruskal,amostra_1_vs_amostra_2,True
20,bmi,kruskal,amostra_1_vs_amostra_3,True
20,bmi,kruskal,amostra_2_vs_amostra_3,True
20,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
20,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
20,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
20,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
20,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
20,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
20,mmse,kruskal,amostra_1_vs_amostra_2,True
20,mmse,kruskal,amostra_1_vs_amostra_3,True
20,mmse,kruskal,amostra_2_vs_amostra_3,True
20,adl,kruskal,amostra_1_vs_amostra_2,True
20,adl,kruskal,amostra_1_vs_amostra_3,True
20,adl,kruskal,amostra_2_vs_amostra_3,True
20,age,pearson,amostra_1,"[0, 0, 1, 1, 1, 1]"
20,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
20,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
20,bmi,pearson,amostra_1,"[0, 0, 1, 1, 1, 1]"
20,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
20,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
20,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
20,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
20,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
20,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 0, 1]"
20,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
20,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 0, 1]"
20,mmse,pearson,amostra_1,"[1, 1, 1, 0, 0, 1]"
20,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
20,mmse,pearson,amostra_3,"[1, 1, 1, 0, 0, 1]"
20,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
20,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
20,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
20,age,shapiro,validacao,False
20,bmi,shapiro,validacao,False
20,systolic_bp,shapiro,validacao,False
20,cholesterol_total,shapiro,validacao,False
20,mmse,shapiro,validacao,False
20,adl,shapiro,validacao,False
20,age,kruskal,validacao_vs_amostra_1,True
20,age,kruskal,validacao_vs_amostra_2,True
20,age,kruskal,validacao_vs_amostra_3,True
20,bmi,kruskal,validacao_vs_amostra_1,True
20,bmi,kruskal,validacao_vs_amostra_2,True
20,bmi,kruskal,validacao_vs_amostra_3,True
20,systolic_bp,kruskal,validacao_vs_amostra_1,True
20,systolic_bp,kruskal,validacao_vs_amostra_2,True
20,systolic_bp,kruskal,validacao_vs_amostra_3,True
20,cholesterol_total,kruskal,validacao_vs_amostra_1,True
20,cholesterol_total,kruskal,validacao_vs_amostra_2,True
20,cholesterol_total,kruskal,validacao_vs_amostra_3,True
20,mmse,kruskal,validacao_vs_amostra_1,True
20,mmse,kruskal,validacao_vs_amostra_2,True
20,mmse,kruskal,validacao_vs_amostra_3,True
20,adl,kruskal,validacao_vs_amostra_1,True
20,adl,kruskal,validacao_vs_amostra_2,True
20,adl,kruskal,validacao_vs_amostra_3,True
20,age,pearson,validacao,"[0, 0, 1, 1, 1, 0]"
20,bmi,pearson,validacao,"[0, 0, 1, 1, 1, 1]"
20,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
20,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
20,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
20,adl,pearson,validacao,"[0, 1, 1, 1, 1, 0]"
21,age,shapiro,amostra_1,False
21,age,shapiro,amostra_2,False
21,age,shapiro,amostra_3,False
21,bmi,shapiro,amostra_1,False
21,bmi,shapiro,amostra_2,False
21,bmi,shapiro,amostra_3,False
21,systolic_bp,shapiro,amostra_1,False
21,systolic_bp,shapiro,amostra_2,False
21,systolic_bp,shapiro,amostra_3,False
21,cholesterol_total,shapiro,amostra_1,False
21,cholesterol_total,shapiro,amostra_2,False
21,cholesterol_total,shapiro,amostra_3,False
21,mmse,shapiro,amostra_1,False
21,mmse,shapiro,amostra_2,False
21,mmse,shapiro,amostra_3,False
21,adl,shapiro,amostra_1,False
21,adl,shapiro,amostra_2,False
21,adl,shapiro,amostra_3,False
21,age,kruskal,amostra_1_vs_amostra_2,True
21,age,kruskal,amostra_1_vs_amostra_3,True
21,age,kruskal,amostra_2_vs_amostra_3,True
21,bmi,kruskal,amostra_1_vs_amostra_2,True
21,bmi,kruskal,amostra_1_vs_amostra_3,True
21,bmi,kruskal,amostra_2_vs_amostra_3,True
21,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
21,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
21,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
21,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
21,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
21,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
21,mmse,kruskal,amostra_1_vs_amostra_2,True
21,mmse,kruskal,amostra_1_vs_amostra_3,True
21,mmse,kruskal,amostra_2_vs_amostra_3,True
21,adl,kruskal,amostra_1_vs_amostra_2,True
21,adl,kruskal,amostra_1_vs_amostra_3,True
21,adl,kruskal,amostra_2_vs_amostra_3,True
21,age,pearson,amostra_1,"[0, 1, 0, 1, 0, 0]"
21,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
21,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
21,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
21,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
21,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
21,systolic_bp,pearson,amostra_1,"[0, 1, 0, 1, 1, 1]"
21,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
21,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
21,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
21,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
21,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
21,mmse,pearson,amostra_1,"[0, 1, 1, 1, 0, 1]"
21,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
21,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
21,adl,pearson,amostra_1,"[0, 1, 1, 1, 1, 0]"
21,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
21,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
21,age,shapiro,validacao,False
21,bmi,shapiro,validacao,False
21,systolic_bp,shapiro,validacao,False
21,cholesterol_total,shapiro,validacao,False
21,mmse,shapiro,validacao,False
21,adl,shapiro,validacao,False
21,age,kruskal,validacao_vs_amostra_1,True
21,age,kruskal,validacao_vs_amostra_2,True
21,age,kruskal,validacao_vs_amostra_3,True
21,bmi,kruskal,validacao_vs_amostra_1,True
21,bmi,kruskal,validacao_vs_amostra_2,True
21,bmi,kruskal,validacao_vs_amostra_3,True
21,systolic_bp,kruskal,validacao_vs_amostra_1,True
21,systolic_bp,kruskal,validacao_vs_amostra_2,True
21,systolic_bp,kruskal,validacao_vs_amostra_3,True
21,cholesterol_total,kruskal,validacao_vs_amostra_1,True
21,cholesterol_total,kruskal,validacao_vs_amostra_2,True
21,cholesterol_total,kruskal,validacao_vs_amostra_3,True
21,mmse,kruskal,validacao_vs_amostra_1,True
21,mmse,kruskal,validacao_vs_amostra_2,True
21,mmse,kruskal,validacao_vs_amostra_3,True
21,adl,kruskal,validacao_vs_amostra_1,True
21,adl,kruskal,validacao_vs_amostra_2,True
21,adl,kruskal,validacao_vs_amostra_3,True
21,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
21,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
21,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
21,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
21,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
21,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
22,age,shapiro,amostra_1,False
22,age,shapiro,amostra_2,False
22,age,shapiro,amostra_3,False
22,bmi,shapiro,amostra_1,False
22,bmi,shapiro,amostra_2,False
22,bmi,shapiro,amostra_3,False
22,systolic_bp,shapiro,amostra_1,False
22,systolic_bp,shapiro,amostra_2,False
22,systolic_bp,shapiro,amostra_3,False
22,cholesterol_total,shapiro,amostra_1,False
22,cholesterol_total,shapiro,amostra_2,False
22,cholesterol_total,shapiro,amostra_3,False
22,mmse,shapiro,amostra_1,False
22,mmse,shapiro,amostra_2,False
22,mmse,shapiro,amostra_3,False
22,adl,shapiro,amostra_1,False
22,adl,shapiro,amostra_2,False
22,adl,shapiro,amostra_3,False
22,age,kruskal,amostra_1_vs_amostra_2,True
22,age,kruskal,amostra_1_vs_amostra_3,True
22,age,kruskal,amostra_2_vs_amostra_3,True
22,bmi,kruskal,amostra_1_vs_amostra_2,True
22,bmi,kruskal,amostra_1_vs_amostra_3,True
22,bmi,kruskal,amostra_2_vs_amostra_3,True
22,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
22,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
22,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
22,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
22,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
22,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
22,mmse,kruskal,amostra_1_vs_amostra_2,True
22,mmse,kruskal,amostra_1_vs_amostra_3,True
22,mmse,kruskal,amostra_2_vs_amostra_3,True
22,adl,kruskal,amostra_1_vs_amostra_2,True
22,adl,kruskal,amostra_1_vs_amostra_3,True
22,adl,kruskal,amostra_2_vs_amostra_3,True
22,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
22,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
22,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
22,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
22,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
22,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
22,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
22,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
22,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
22,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 0, 1]"
22,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
22,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
22,mmse,pearson,amostra_1,"[1, 1, 1, 0, 0, 1]"
22,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
22,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
22,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
22,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
22,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
22,age,shapiro,validacao,False
22,bmi,shapiro,validacao,False
22,systolic_bp,shapiro,validacao,False
22,cholesterol_total,shapiro,validacao,False
22,mmse,shapiro,validacao,False
22,adl,shapiro,validacao,False
22,age,kruskal,validacao_vs_amostra_1,True
22,age,kruskal,validacao_vs_amostra_2,True
22,age,kruskal,validacao_vs_amostra_3,True
22,bmi,kruskal,validacao_vs_amostra_1,True
22,bmi,kruskal,validacao_vs_amostra_2,False
22,bmi,kruskal,validacao_vs_amostra_3,True
22,systolic_bp,kruskal,validacao_vs_amostra_1,True
22,systolic_bp,kruskal,validacao_vs_amostra_2,True
22,systolic_bp,kruskal,validacao_vs_amostra_3,True
22,cholesterol_total,kruskal,validacao_vs_amostra_1,True
22,cholesterol_total,kruskal,validacao_vs_amostra_2,True
22,cholesterol_total,kruskal,validacao_vs_amostra_3,False
22,mmse,kruskal,validacao_vs_amostra_1,True
22,mmse,kruskal,validacao_vs_amostra_2,True
22,mmse,kruskal,validacao_vs_amostra_3,True
22,adl,kruskal,validacao_vs_amostra_1,True
22,adl,kruskal,validacao_vs_amostra_2,True
22,adl,kruskal,validacao_vs_amostra_3,True
22,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
22,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
22,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
22,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
22,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
22,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
23,age,shapiro,amostra_1,False
23,age,shapiro,amostra_2,False
23,age,shapiro,amostra_3,False
23,bmi,shapiro,amostra_1,False
23,bmi,shapiro,amostra_2,False
23,bmi,shapiro,amostra_3,False
23,systolic_bp,shapiro,amostra_1,False
23,systolic_bp,shapiro,amostra_2,False
23,systolic_bp,shapiro,amostra_3,False
23,cholesterol_total,shapiro,amostra_1,False
23,cholesterol_total,shapiro,amostra_2,False
23,cholesterol_total,shapiro,amostra_3,False
23,mmse,shapiro,amostra_1,False
23,mmse,shapiro,amostra_2,False
23,mmse,shapiro,amostra_3,False
23,adl,shapiro,amostra_1,False
23,adl,shapiro,amostra_2,False
23,adl,shapiro,amostra_3,False
23,age,kruskal,amostra_1_vs_amostra_2,True
23,age,kruskal,amostra_1_vs_amostra_3,True
23,age,kruskal,amostra_2_vs_amostra_3,True
23,bmi,kruskal,amostra_1_vs_amostra_2,True
23,bmi,kruskal,amostra_1_vs_amostra_3,True
23,bmi,kruskal,amostra_2_vs_amostra_3,True
23,systolic_bp,kruskal,amostra_1_vs_amostra_2,False
23,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
23,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
23,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
23,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
23,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
23,mmse,kruskal,amostra_1_vs_amostra_2,True
23,mmse,kruskal,amostra_1_vs_amostra_3,True
23,mmse,kruskal,amostra_2_vs_amostra_3,True
23,adl,kruskal,amostra_1_vs_amostra_2,True
23,adl,kruskal,amostra_1_vs_amostra_3,True
23,adl,kruskal,amostra_2_vs_amostra_3,True
23,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
23,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
23,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
23,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
23,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
23,bmi,pearson,amostra_3,"[1, 0, 1, 1, 1, 1]"
23,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
23,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
23,systolic_bp,pearson,amostra_3,"[1, 1, 0, 1, 1, 1]"
23,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
23,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
23,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
23,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
23,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
23,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
23,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
23,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
23,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
23,age,shapiro,validacao,False
23,bmi,shapiro,validacao,False
23,systolic_bp,shapiro,validacao,False
23,cholesterol_total,shapiro,validacao,False
23,mmse,shapiro,validacao,False
23,adl,shapiro,validacao,False
23,age,kruskal,validacao_vs_amostra_1,True
23,age,kruskal,validacao_vs_amostra_2,True
23,age,kruskal,validacao_vs_amostra_3,True
23,bmi,kruskal,validacao_vs_amostra_1,True
23,bmi,kruskal,validacao_vs_amostra_2,True
23,bmi,kruskal,validacao_vs_amostra_3,True
23,systolic_bp,kruskal,validacao_vs_amostra_1,True
23,systolic_bp,kruskal,validacao_vs_amostra_2,False
23,systolic_bp,kruskal,validacao_vs_amostra_3,True
23,cholesterol_total,kruskal,validacao_vs_amostra_1,True
23,cholesterol_total,kruskal,validacao_vs_amostra_2,True
23,cholesterol_total,kruskal,validacao_vs_amostra_3,True
23,mmse,kruskal,validacao_vs_amostra_1,True
23,mmse,kruskal,validacao_vs_amostra_2,True
23,mmse,kruskal,validacao_vs_amostra_3,True
23,adl,kruskal,validacao_vs_amostra_1,True
23,adl,kruskal,validacao_vs_amostra_2,True
23,adl,kruskal,validacao_vs_amostra_3,True
23,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
23,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 0]"
23,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
23,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 0, 1]"
23,mmse,pearson,validacao,"[1, 1, 1, 0, 0, 1]"
23,adl,pearson,validacao,"[1, 0, 1, 1, 1, 0]"
24,age,shapiro,amostra_1,False
24,age,shapiro,amostra_2,False
24,age,shapiro,amostra_3,False
24,bmi,shapiro,amostra_1,False
24,bmi,shapiro,amostra_2,False
24,bmi,shapiro,amostra_3,False
24,systolic_bp,shapiro,amostra_1,False
24,systolic_bp,shapiro,amostra_2,False
24,systolic_bp,shapiro,amostra_3,False
24,cholesterol_total,shapiro,amostra_1,False
24,cholesterol_total,shapiro,amostra_2,False
24,cholesterol_total,shapiro,amostra_3,False
24,mmse,shapiro,amostra_1,False
24,mmse,shapiro,amostra_2,False
24,mmse,shapiro,amostra_3,False
24,adl,shapiro,amostra_1,False
24,adl,shapiro,amostra_2,False
24,adl,shapiro,amostra_3,False
24,age,kruskal,amostra_1_vs_amostra_2,True
24,age,kruskal,amostra_1_vs_amostra_3,True
24,age,kruskal,amostra_2_vs_amostra_3,True
24,bmi,kruskal,amostra_1_vs_amostra_2,True
24,bmi,kruskal,amostra_1_vs_amostra_3,True
24,bmi,kruskal,amostra_2_vs_amostra_3,True
24,systolic_bp,kruskal,amostra_1_vs_amostra_2,True
24,systolic_bp,kruskal,amostra_1_vs_amostra_3,True
24,systolic_bp,kruskal,amostra_2_vs_amostra_3,True
24,cholesterol_total,kruskal,amostra_1_vs_amostra_2,True
24,cholesterol_total,kruskal,amostra_1_vs_amostra_3,True
24,cholesterol_total,kruskal,amostra_2_vs_amostra_3,True
24,mmse,kruskal,amostra_1_vs_amostra_2,True
24,mmse,kruskal,amostra_1_vs_amostra_3,True
24,mmse,kruskal,amostra_2_vs_amostra_3,True
24,adl,kruskal,amostra_1_vs_amostra_2,True
24,adl,kruskal,amostra_1_vs_amostra_3,True
24,adl,kruskal,amostra_2_vs_amostra_3,True
24,age,pearson,amostra_1,"[0, 1, 1, 1, 1, 1]"
24,age,pearson,amostra_2,"[0, 1, 1, 1, 1, 1]"
24,age,pearson,amostra_3,"[0, 1, 1, 1, 1, 1]"
24,bmi,pearson,amostra_1,"[1, 0, 1, 1, 1, 1]"
24,bmi,pearson,amostra_2,"[1, 0, 1, 1, 1, 1]"
24,bmi,pearson,amostra_3,"[1, 0, 0, 1, 1, 1]"
24,systolic_bp,pearson,amostra_1,"[1, 1, 0, 1, 1, 1]"
24,systolic_bp,pearson,amostra_2,"[1, 1, 0, 1, 1, 1]"
24,systolic_bp,pearson,amostra_3,"[1, 0, 0, 1, 1, 1]"
24,cholesterol_total,pearson,amostra_1,"[1, 1, 1, 0, 1, 1]"
24,cholesterol_total,pearson,amostra_2,"[1, 1, 1, 0, 1, 1]"
24,cholesterol_total,pearson,amostra_3,"[1, 1, 1, 0, 1, 1]"
24,mmse,pearson,amostra_1,"[1, 1, 1, 1, 0, 1]"
24,mmse,pearson,amostra_2,"[1, 1, 1, 1, 0, 1]"
24,mmse,pearson,amostra_3,"[1, 1, 1, 1, 0, 1]"
24,adl,pearson,amostra_1,"[1, 1, 1, 1, 1, 0]"
24,adl,pearson,amostra_2,"[1, 1, 1, 1, 1, 0]"
24,adl,pearson,amostra_3,"[1, 1, 1, 1, 1, 0]"
24,age,shapiro,validacao,False
24,bmi,shapiro,validacao,False
24,systolic_bp,shapiro,validacao,False
24,cholesterol_total,shapiro,validacao,False
24,mmse,shapiro,validacao,False
24,adl,shapiro,validacao,False
24,age,kruskal,validacao_vs_amostra_1,True
24,age,kruskal,validacao_vs_amostra_2,True
24,age,kruskal,validacao_vs_amostra_3,True
24,bmi,kruskal,validacao_vs_amostra_1,True
24,bmi,kruskal,validacao_vs_amostra_2,True
24,bmi,kruskal,validacao_vs_amostra_3,True
24,systolic_bp,kruskal,validacao_vs_amostra_1,True
