simulacao,coluna,teste,onde,p_valor
23,age,pearson,amostra_2,"[None, 0.2796790091372923, 0.041022254696536274, 0.6484389103782036, 0.09660439770056531, 0.2238648563298158]"
23,age,pearson,amostra_3,"[None, 0.19604313750675756, 0.9519725505503344, 0.43927199265987416, 0.6054108291766848, 0.2757526244143014]"
23,bmi,pearson,amostra_1,"[0.7241929595467418, None, 0.34648513595107344, 0.8644399174133606, 0.743820724192974, 0.6040061603176812]"
23,bmi,pearson,amostra_2,"[0.2796790091372923, None, 0.2534924017611828, 0.9412689910158607, 0.33606737195156533, 0.3415903105686188]"
23,bmi,pearson,amostra_3,"[0.19604313750675756, None, 0.265189841536748, 0.11665960763703545, 0.4292442800663366, 0.6769403103844761]"
23,systolic_bp,pearson,amostra_1,"[0.8388625314535119, 0.34648513595107344, None, 0.5509644563167172, 0.240566645650029, 0.15179547785293399]"
23,systolic_bp,pearson,amostra_2,"[0.041022254696536274, 0.2534924017611828, None, 0.7134849106650696, 0.44884548077506026, 0.4904755143034846]"
23,systolic_bp,pearson,amostra_3,"[0.9519725505503344, 0.265189841536748, None, 0.6153470602074605, 0.8892090625511662, 0.39237955592378365]"
23,cholesterol_total,pearson,amostra_1,"[0.6860154700128765, 0.8644399174133606, 0.5509644563167172, None, 0.7314000959280208, 0.7398155812718298]"
23,cholesterol_total,pearson,amostra_2,"[0.6484389103782036, 0.9412689910158607, 0.7134849106650696, None, 0.874974902784729, 0.231259245748117]"
23,cholesterol_total,pearson,amostra_3,"[0.43927199265987416, 0.11665960763703545, 0.6153470602074605, None, 0.8747992578345702, 0.6666282864225108]"
23,mmse,pearson,amostra_1,"[0.4513542381083597, 0.743820724192974, 0.240566645650029, 0.7314000959280208, None, 0.8294816974449978]"
23,mmse,pearson,amostra_2,"[0.09660439770056531, 0.33606737195156533, 0.44884548077506026, 0.874974902784729, None, 0.7142735405967066]"
23,mmse,pearson,amostra_3,"[0.6054108291766848, 0.4292442800663366, 0.8892090625511662, 0.8747992578345702, None, 0.21300428388993678]"
23,adl,pearson,amostra_1,"[0.796045698679617, 0.6040061603176812, 0.15179547785293399, 0.7398155812718298, 0.8294816974449978, None]"
23,adl,pearson,amostra_2,"[0.2238648563298158, 0.3415903105686188, 0.4904755143034846, 0.231259245748117, 0.7142735405967066, None]"
23,adl,pearson,amostra_3,"[0.2757526244143014, 0.6769403103844761, 0.39237955592378365, 0.6666282864225108, 0.21300428388993678, None]"
23,age,shapiro,validacao,5.257866218149124e-14
23,bmi,shapiro,validacao,5.385072270915059e-14
23,systolic_bp,shapiro,validacao,9.196881808632568e-14
23,cholesterol_total,shapiro,validacao,1.5825849311590368e-11
23,mmse,shapiro,validacao,1.5896725125488786e-12
23,adl,shapiro,validacao,2.1975083970386666e-13
23,age,kruskal,validacao_vs_amostra_1,0.9765489607595099
23,age,kruskal,validacao_vs_amostra_2,0.9311933930645946
23,age,kruskal,validacao_vs_amostra_3,0.3743412503258521
23,bmi,kruskal,validacao_vs_amostra_1,0.04927131545662924
23,bmi,kruskal,validacao_vs_amostra_2,0.2047515835447841
23,bmi,kruskal,validacao_vs_amostra_3,0.8700694809752385
23,systolic_bp,kruskal,validacao_vs_amostra_1,0.23390362959413646
23,systolic_bp,kruskal,validacao_vs_amostra_2,0.3279742125112357
23,systolic_bp,kruskal,validacao_vs_amostra_3,0.02724198564250245
23,cholesterol_total,kruskal,validacao_vs_amostra_1,0.682487544954987
23,cholesterol_total,kruskal,validacao_vs_amostra_2,0.8059936349345289
23,cholesterol_total,kruskal,validacao_vs_amostra_3,0.8313117983610596
23,mmse,kruskal,validacao_vs_amostra_1,0.20288832131044854
23,mmse,kruskal,validacao_vs_amostra_2,0.9496705798958095
23,mmse,kruskal,validacao_vs_amostra_3,0.31771480243838945
23,adl,kruskal,validacao_vs_amostra_1,0.23958745351069366
23,adl,kruskal,validacao_vs_amostra_2,0.2931965550415707
23,adl,kruskal,validacao_vs_amostra_3,0.9194484675645687
23,age,pearson,validacao,"[None, 0.9456384293545174, 0.5605848992093148, 0.7786988434035482, 0.05133955668681651, 0.4024101881600228]"
23,bmi,pearson,validacao,"[0.9456384293545174, None, 0.8499018210131913, 0.2688105939391468, 0.6771223104510746, 0.7603129825728101]"
23,systolic_bp,pearson,validacao,"[0.5605848992093148, 0.8499018210131913, None, 0.7304287114562842, 0.785780445463388, 0.6396288440945574]"
23,cholesterol_total,pearson,validacao,"[0.7786988434035482, 0.2688105939391468, 0.7304287114562842, None, 0.4726435273873424, 0.47225972835225655]"
23,mmse,pearson,validacao,"[0.05133955668681651, 0.6771223104510746, 0.785780445463388, 0.4726435273873424, None, 0.6688632569824696]"
23,adl,pearson,validacao,"[0.4024101881600228, 0.7603129825728101, 0.6396288440945574, 0.47225972835225655, 0.6688632569824696, None]"
24,age,shapiro,amostra_1,4.5329460671150734e-12
24,age,shapiro,amostra_2,2.1144881678925032e-10
24,age,shapiro,amostra_3,6.030310972793274e-11
24,bmi,shapiro,amostra_1,5.026253718787288e-11
24,bmi,shapiro,amostra_2,8.744455159970244e-11
24,bmi,shapiro,amostra_3,1.7245821437583686e-10
24,systolic_bp,shapiro,amostra_1,1.2003388734360687e-11
24,systolic_bp,shapiro,amostra_2,1.8372976751113157e-10
24,systolic_bp,shapiro,amostra_3,1.2814280192507965e-10
24,cholesterol_total,shapiro,amostra_1,1.8393642164937773e-09
24,cholesterol_total,shapiro,amostra_2,1.0179713738622809e-09
24,cholesterol_total,shapiro,amostra_3,5.569054592480249e-11
24,mmse,shapiro,amostra_1,4.1735451900004605e-11
24,mmse,shapiro,amostra_2,1.1488668523462753e-11
24,mmse,shapiro,amostra_3,2.548336264229789e-10
24,adl,shapiro,amostra_1,2.1348759565720243e-11
24,adl,shapiro,amostra_2,1.4236247597443352e-11
24,adl,shapiro,amostra_3,1.340268174221393e-10
24,age,kruskal,amostra_1_vs_amostra_2,0.6436080165831977
24,age,kruskal,amostra_1_vs_amostra_3,0.2616477623307576
24,age,kruskal,amostra_2_vs_amostra_3,0.48849547368117874
24,bmi,kruskal,amostra_1_vs_amostra_2,0.9473188647977996
24,bmi,kruskal,amostra_1_vs_amostra_3,0.8546870306871304
24,bmi,kruskal,amostra_2_vs_amostra_3,0.9401985952709362
24,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.45071082428306286
24,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.12701860120366054
24,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.4367184161114669
24,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.20254935460877316
24,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.6645535164131413
24,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.11114624543366816
24,mmse,kruskal,amostra_1_vs_amostra_2,0.1868098720036433
24,mmse,kruskal,amostra_1_vs_amostra_3,0.8171630680007319
24,mmse,kruskal,amostra_2_vs_amostra_3,0.2731185158025936
24,adl,kruskal,amostra_1_vs_amostra_2,0.6227808116590758
24,adl,kruskal,amostra_1_vs_amostra_3,0.15560266537757383
24,adl,kruskal,amostra_2_vs_amostra_3,0.37903982950605175
24,age,pearson,amostra_1,"[None, 0.9452955778965505, 0.6587504516116257, 0.7847594361300912, 0.47863337942286205, 0.11262262595266101]"
24,age,pearson,amostra_2,"[None, 0.4036975673566514, 0.48255082380881786, 0.6466636009575113, 0.4312208057884899, 0.2815257400843237]"
24,age,pearson,amostra_3,"[None, 0.5808736933358174, 0.4421003750107816, 0.8615954881209211, 0.3206094004842291, 0.08438736660245012]"
24,bmi,pearson,amostra_1,"[0.9452955778965505, None, 0.9202550831763848, 0.47457837061899866, 0.3813123665663054, 0.6879260807456632]"
24,bmi,pearson,amostra_2,"[0.4036975673566514, None, 0.42721565589405414, 0.16311424205127803, 0.09895997602897796, 0.008849133968559205]"
24,bmi,pearson,amostra_3,"[0.5808736933358174, None, 0.3118459529339761, 0.4723324623882028, 0.43148827389902916, 0.5714343227152435]"
24,systolic_bp,pearson,amostra_1,"[0.6587504516116257, 0.9202550831763848, None, 0.4066095848655931, 0.24586620919042831, 0.2986408829427874]"
24,systolic_bp,pearson,amostra_2,"[0.48255082380881786, 0.42721565589405414, None, 0.2786717151588575, 0.6907654676164051, 0.47838400943480813]"
24,systolic_bp,pearson,amostra_3,"[0.4421003750107816, 0.3118459529339761, None, 0.5159401153687293, 0.1473189516785778, 0.10839801544774384]"
24,cholesterol_total,pearson,amostra_1,"[0.7847594361300912, 0.47457837061899866, 0.4066095848655931, None, 0.22999909201737692, 0.1516519260985513]"
24,cholesterol_total,pearson,amostra_2,"[0.6466636009575113, 0.16311424205127803, 0.2786717151588575, None, 0.8767149728321356, 0.571374916962553]"
24,cholesterol_total,pearson,amostra_3,"[0.8615954881209211, 0.4723324623882028, 0.5159401153687293, None, 0.8733742995713756, 0.6814365611191451]"
24,mmse,pearson,amostra_1,"[0.47863337942286205, 0.3813123665663054, 0.24586620919042831, 0.22999909201737692, None, 0.6323363556023266]"
24,mmse,pearson,amostra_2,"[0.4312208057884899, 0.09895997602897796, 0.6907654676164051, 0.8767149728321356, None, 0.49851581247287513]"
24,mmse,pearson,amostra_3,"[0.3206094004842291, 0.43148827389902916, 0.1473189516785778, 0.8733742995713756, None, 0.7865655824302008]"
24,adl,pearson,amostra_1,"[0.11262262595266101, 0.6879260807456632, 0.2986408829427874, 0.1516519260985513, 0.6323363556023266, None]"
24,adl,pearson,amostra_2,"[0.2815257400843237, 0.008849133968559205, 0.47838400943480813, 0.571374916962553, 0.49851581247287513, None]"
24,adl,pearson,amostra_3,"[0.08438736660245012, 0.5714343227152435, 0.10839801544774384, 0.6814365611191451, 0.7865655824302008, None]"
24,age,shapiro,validacao,1.1872710388612095e-13
24,bmi,shapiro,validacao,8.349078806785259e-13
24,systolic_bp,shapiro,validacao,1.1447258072005972e-12
24,cholesterol_total,shapiro,validacao,1.5610989334991637e-13
24,mmse,shapiro,validacao,1.8786300369066228e-13
24,adl,shapiro,validacao,6.575867017658823e-15
24,age,kruskal,validacao_vs_amostra_1,0.9955878708178281
24,age,kruskal,validacao_vs_amostra_2,0.6116830019943024
24,age,kruskal,validacao_vs_amostra_3,0.20833293490320376
24,bmi,kruskal,validacao_vs_amostra_1,0.5496161297572415
24,bmi,kruskal,validacao_vs_amostra_2,0.6033392286806223
24,bmi,kruskal,validacao_vs_amostra_3,0.6660571939815509
24,systolic_bp,kruskal,validacao_vs_amostra_1,0.24161059909856075
24,systolic_bp,kruskal,validacao_vs_amostra_2,0.7260103338750018
24,systolic_bp,kruskal,validacao_vs_amostra_3,0.6240832967147589
24,cholesterol_total,kruskal,validacao_vs_amostra_1,0.2814265903156087
24,cholesterol_total,kruskal,validacao_vs_amostra_2,0.017419511996013215
24,cholesterol_total,kruskal,validacao_vs_amostra_3,0.574727255363777
24,mmse,kruskal,validacao_vs_amostra_1,0.3526050598039997
24,mmse,kruskal,validacao_vs_amostra_2,0.01777065508018792
24,mmse,kruskal,validacao_vs_amostra_3,0.23943251075352287
24,adl,kruskal,validacao_vs_amostra_1,0.9066827734569145
24,adl,kruskal,validacao_vs_amostra_2,0.6629587942412711
24,adl,kruskal,validacao_vs_amostra_3,0.1675205411642726
24,age,pearson,validacao,"[None, 0.20560531759369466, 0.394566302497031, 0.5581030190724555, 0.5067434674263884, 0.8790500427963406]"
24,bmi,pearson,validacao,"[0.20560531759369466, None, 0.16290406818555994, 0.8496848546187522, 0.44775392537428954, 0.3804092563134481]"
24,systolic_bp,pearson,validacao,"[0.394566302497031, 0.16290406818555994, None, 0.6100170153807685, 0.6124025082537227, 0.627919695304421]"
24,cholesterol_total,pearson,validacao,"[0.5581030190724555, 0.8496848546187522, 0.6100170153807685, None, 0.9385930442894793, 0.7245112229407562]"
24,mmse,pearson,validacao,"[0.5067434674263884, 0.44775392537428954, 0.6124025082537227, 0.9385930442894793, None, 0.9030796302866188]"
24,adl,pearson,validacao,"[0.8790500427963406, 0.3804092563134481, 0.627919695304421, 0.7245112229407562, 0.9030796302866188, None]"
25,age,shapiro,amostra_1,8.82436415605703e-11
25,age,shapiro,amostra_2,3.2602684441052077e-11
25,age,shapiro,amostra_3,9.844968590355663e-11
25,bmi,shapiro,amostra_1,4.2187939253146567e-10
25,bmi,shapiro,amostra_2,8.27836063588272e-12
25,bmi,shapiro,amostra_3,1.723826359434355e-10
25,systolic_bp,shapiro,amostra_1,1.4795069683271045e-11
25,systolic_bp,shapiro,amostra_2,4.318502846989425e-11
25,systolic_bp,shapiro,amostra_3,1.4212603316465788e-10
25,cholesterol_total,shapiro,amostra_1,4.617132898232512e-09
25,cholesterol_total,shapiro,amostra_2,5.107631539935653e-10
25,cholesterol_total,shapiro,amostra_3,4.317792304253665e-11
25,mmse,shapiro,amostra_1,1.7150596220982806e-10
25,mmse,shapiro,amostra_2,6.779542899293389e-11
25,mmse,shapiro,amostra_3,2.7508533645415056e-11
25,adl,shapiro,amostra_1,1.1105315278481243e-10
25,adl,shapiro,amostra_2,1.8373740029442587e-11
25,adl,shapiro,amostra_3,1.1466615851274398e-11
25,age,kruskal,amostra_1_vs_amostra_2,0.9909192143473821
25,age,kruskal,amostra_1_vs_amostra_3,0.8191430899272668
25,age,kruskal,amostra_2_vs_amostra_3,0.80367149187343
25,bmi,kruskal,amostra_1_vs_amostra_2,0.4908326726879467
25,bmi,kruskal,amostra_1_vs_amostra_3,0.9902109429404392
25,bmi,kruskal,amostra_2_vs_amostra_3,0.45993375230735123
25,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.6811279350724087
25,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.33014919805401444
25,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.5721158948725926
25,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.9933719024333962
25,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.44273450225872546
25,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.47228690110681815
25,mmse,kruskal,amostra_1_vs_amostra_2,0.4791661952013545
25,mmse,kruskal,amostra_1_vs_amostra_3,0.7569119706219412
25,mmse,kruskal,amostra_2_vs_amostra_3,0.67376785429004
25,adl,kruskal,amostra_1_vs_amostra_2,0.8127974876215677
25,adl,kruskal,amostra_1_vs_amostra_3,0.8908250997724153
25,adl,kruskal,amostra_2_vs_amostra_3,0.6917772419831759
25,age,pearson,amostra_1,"[None, 0.35567556479261336, 0.9030465775675334, 0.636774151202784, 0.6439171284475506, 0.40632619814122123]"
25,age,pearson,amostra_2,"[None, 0.19280253919604529, 0.8483219846119165, 0.02413272834109163, 0.7783106067725334, 0.13859898706278104]"
25,age,pearson,amostra_3,"[None, 0.052281298566968934, 0.7194484682301173, 0.31610952361412553, 0.1457454030801243, 0.20436258879317643]"
25,bmi,pearson,amostra_1,"[0.35567556479261336, None, 0.4853703788819343, 0.21123186480644568, 0.6109476760300536, 0.9941301931500702]"
25,bmi,pearson,amostra_2,"[0.19280253919604529, None, 0.40168937294631585, 0.39300433654163214, 0.09828606208410758, 0.22455426032391593]"
25,bmi,pearson,amostra_3,"[0.052281298566968934, None, 0.7395933243989957, 0.16668191598577073, 0.8617255203892651, 0.9870876482667807]"
25,systolic_bp,pearson,amostra_1,"[0.9030465775675334, 0.4853703788819343, None, 0.8198702505898218, 0.9635698367064086, 0.8528446522923835]"
25,systolic_bp,pearson,amostra_2,"[0.8483219846119165, 0.40168937294631585, None, 0.8704919219828274, 0.4294994503774106, 0.530739570516321]"
25,systolic_bp,pearson,amostra_3,"[0.7194484682301173, 0.7395933243989957, None, 0.8163834362728165, 0.92013007581438, 0.5142136285117753]"
25,cholesterol_total,pearson,amostra_1,"[0.636774151202784, 0.21123186480644568, 0.8198702505898218, None, 0.9419201229382701, 0.9360906046981147]"
25,cholesterol_total,pearson,amostra_2,"[0.02413272834109163, 0.39300433654163214, 0.8704919219828274, None, 0.9494406769115608, 0.027543880336411555]"
25,cholesterol_total,pearson,amostra_3,"[0.31610952361412553, 0.16668191598577073, 0.8163834362728165, None, 0.1954310034573857, 0.6400923362114033]"
25,mmse,pearson,amostra_1,"[0.6439171284475506, 0.6109476760300536, 0.9635698367064086, 0.9419201229382701, None, 0.9817643112945218]"
25,mmse,pearson,amostra_2,"[0.7783106067725334, 0.09828606208410758, 0.4294994503774106, 0.9494406769115608, None, 0.20457770829429953]"
25,mmse,pearson,amostra_3,"[0.1457454030801243, 0.8617255203892651, 0.92013007581438, 0.1954310034573857, None, 0.5765405142944442]"
25,adl,pearson,amostra_1,"[0.40632619814122123, 0.9941301931500702, 0.8528446522923835, 0.9360906046981147, 0.9817643112945218, None]"
25,adl,pearson,amostra_2,"[0.13859898706278104, 0.22455426032391593, 0.530739570516321, 0.027543880336411555, 0.20457770829429953, None]"
25,adl,pearson,amostra_3,"[0.20436258879317643, 0.9870876482667807, 0.5142136285117753, 0.6400923362114033, 0.5765405142944442, None]"
25,age,shapiro,validacao,3.479222931892373e-13
25,bmi,shapiro,validacao,7.49836661945863e-13
25,systolic_bp,shapiro,validacao,3.4879710881716153e-13
25,cholesterol_total,shapiro,validacao,1.6610167017858113e-12
25,mmse,shapiro,validacao,2.3501586419137632e-14
25,adl,shapiro,validacao,5.087526876016747e-14
25,age,kruskal,validacao_vs_amostra_1,0.7777785234469461
25,age,kruskal,validacao_vs_amostra_2,0.7910496338463548
25,age,kruskal,validacao_vs_amostra_3,0.975388426144777
25,bmi,kruskal,validacao_vs_amostra_1,0.5690564966292184
25,bmi,kruskal,validacao_vs_amostra_2,0.21511456090081166
25,bmi,kruskal,validacao_vs_amostra_3,0.6166522850806053
25,systolic_bp,kruskal,validacao_vs_amostra_1,0.5738390628433045
25,systolic_bp,kruskal,validacao_vs_amostra_2,0.8642608170107263
25,systolic_bp,kruskal,validacao_vs_amostra_3,0.6632870558907958
25,cholesterol_total,kruskal,validacao_vs_amostra_1,0.39659693260662066
25,cholesterol_total,kruskal,validacao_vs_amostra_2,0.4419029860257826
25,cholesterol_total,kruskal,validacao_vs_amostra_3,0.9405634859651785
25,mmse,kruskal,validacao_vs_amostra_1,0.048184418537640425
25,mmse,kruskal,validacao_vs_amostra_2,0.258777954157757
25,mmse,kruskal,validacao_vs_amostra_3,0.10621591280574853
25,adl,kruskal,validacao_vs_amostra_1,0.4195595373249079
25,adl,kruskal,validacao_vs_amostra_2,0.297671778135236
25,adl,kruskal,validacao_vs_amostra_3,0.5216502991977986
25,age,pearson,validacao,"[None, 0.9072963191508805, 0.9852955860978896, 0.41062632503079555, 0.6220710508941696, 0.9968682537553538]"
25,bmi,pearson,validacao,"[0.9072963191508805, None, 0.9960603966778871, 0.37461907478713985, 0.9536988809479124, 0.9304730677236097]"
25,systolic_bp,pearson,validacao,"[0.9852955860978896, 0.9960603966778871, None, 0.7789241911938373, 0.49887878747287656, 0.431968901083665]"
25,cholesterol_total,pearson,validacao,"[0.41062632503079555, 0.37461907478713985, 0.7789241911938373, None, 0.026298757158255616, 0.48228605319514584]"
25,mmse,pearson,validacao,"[0.6220710508941696, 0.9536988809479124, 0.49887878747287656, 0.026298757158255616, None, 0.4227603242256633]"
25,adl,pearson,validacao,"[0.9968682537553538, 0.9304730677236097, 0.431968901083665, 0.48228605319514584, 0.4227603242256633, None]"
26,age,shapiro,amostra_1,1.8393772616143167e-11
26,age,shapiro,amostra_2,1.0642015046968822e-10
26,age,shapiro,amostra_3,2.067948173811729e-10
26,bmi,shapiro,amostra_1,1.3095288742270839e-11
26,bmi,shapiro,amostra_2,1.8080182906388131e-09
26,bmi,shapiro,amostra_3,9.59880508411004e-10
26,systolic_bp,shapiro,amostra_1,6.993987611281227e-10
26,systolic_bp,shapiro,amostra_2,9.579611409682443e-11
26,systolic_bp,shapiro,amostra_3,2.1520268206343118e-11
26,cholesterol_total,shapiro,amostra_1,4.011670107217924e-09
26,cholesterol_total,shapiro,amostra_2,5.916585554821552e-10
26,cholesterol_total,shapiro,amostra_3,2.5927812674630957e-10
26,mmse,shapiro,amostra_1,2.0643041095946835e-11
26,mmse,shapiro,amostra_2,2.691801295751084e-11
26,mmse,shapiro,amostra_3,2.7054236628742956e-10
26,adl,shapiro,amostra_1,4.4602799231796553e-10
26,adl,shapiro,amostra_2,1.4660291036694417e-10
26,adl,shapiro,amostra_3,7.019320454743072e-12
26,age,kruskal,amostra_1_vs_amostra_2,0.8202376028374241
26,age,kruskal,amostra_1_vs_amostra_3,0.6053335032023037
26,age,kruskal,amostra_2_vs_amostra_3,0.4411107293614056
26,bmi,kruskal,amostra_1_vs_amostra_2,0.5473767391225306
26,bmi,kruskal,amostra_1_vs_amostra_3,0.17227376230157174
26,bmi,kruskal,amostra_2_vs_amostra_3,0.45290185287350326
26,systolic_bp,kruskal,amostra_1_vs_amostra_2,0.37886064572778155
26,systolic_bp,kruskal,amostra_1_vs_amostra_3,0.9583090843286226
26,systolic_bp,kruskal,amostra_2_vs_amostra_3,0.3663210430761018
26,cholesterol_total,kruskal,amostra_1_vs_amostra_2,0.9967369084742055
26,cholesterol_total,kruskal,amostra_1_vs_amostra_3,0.9730845262795912
26,cholesterol_total,kruskal,amostra_2_vs_amostra_3,0.9477258672768611
26,mmse,kruskal,amostra_1_vs_amostra_2,0.4771838452489251
26,mmse,kruskal,amostra_1_vs_amostra_3,0.5590087472003047
26,mmse,kruskal,amostra_2_vs_amostra_3,0.19743581130209586
26,adl,kruskal,amostra_1_vs_amostra_2,0.31512315187594875
26,adl,kruskal,amostra_1_vs_amostra_3,0.49139587076745006
26,adl,kruskal,amostra_2_vs_amostra_3,0.8129958039747387
26,age,pearson,amostra_1,"[None, 0.17535646098605234, 0.12531390850737542, 0.36753792707281646, 0.9950883290119853, 0.05659675483356496]"
26,age,pearson,amostra_2,"[None, 0.8520103953075588, 0.8978968025315788, 0.46104464153545627, 0.48245625590988567, 0.04028701731690392]"
26,age,pearson,amostra_3,"[None, 0.7590528007735234, 0.6447454733024355, 0.9954389793780503, 0.07326277244861833, 0.4961966819326467]"
26,bmi,pearson,amostra_1,"[0.17535646098605234, None, 0.693115247202263, 0.07364849361093248, 0.0673532153328123, 0.7024670981699622]"
26,bmi,pearson,amostra_2,"[0.8520103953075588, None, 0.7060753357631021, 0.6521664955254054, 0.7976192050758129, 0.48769370804538026]"
26,bmi,pearson,amostra_3,"[0.7590528007735234, None, 0.8954862187118725, 0.4246056943270901, 0.5545611061340805, 0.7475311375652449]"
26,systolic_bp,pearson,amostra_1,"[0.12531390850737542, 0.693115247202263, None, 0.12480943841792248, 0.8962590750787975, 0.8715328223243342]"
26,systolic_bp,pearson,amostra_2,"[0.8978968025315788, 0.7060753357631021, None, 0.04935086722015401, 0.40638877518494243, 0.47488281940163074]"
26,systolic_bp,pearson,amostra_3,"[0.6447454733024355, 0.8954862187118725, None, 0.2167159398157362, 0.6633349730313345, 0.16672492458930208]"
26,cholesterol_total,pearson,amostra_1,"[0.36753792707281646, 0.07364849361093248, 0.12480943841792248, None, 0.3932278058611397, 0.9633600190807421]"
26,cholesterol_total,pearson,amostra_2,"[0.46104464153545627, 0.6521664955254054, 0.04935086722015401, None, 0.7596592705129958, 0.7250217740575183]"
26,cholesterol_total,pearson,amostra_3,"[0.9954389793780503, 0.4246056943270901, 0.2167159398157362, None, 0.31190500238754565, 0.24369135856081384]"
26,mmse,pearson,amostra_1,"[0.9950883290119853, 0.0673532153328123, 0.8962590750787975, 0.3932278058611397, None, 0.8515866729799091]"
26,mmse,pearson,amostra_2,"[0.48245625590988567, 0.7976192050758129, 0.40638877518494243, 0.7596592705129958, None, 0.4593712800710995]"
26,mmse,pearson,amostra_3,"[0.07326277244861833, 0.5545611061340805, 0.6633349730313345, 0.31190500238754565, None, 0.8303781864094844]"
26,adl,pearson,amostra_1,"[0.05659675483356496, 0.7024670981699622, 0.8715328223243342, 0.9633600190807421, 0.8515866729799091, None]"
26,adl,pearson,amostra_2,"[0.04028701731690392, 0.48769370804538026, 0.47488281940163074, 0.7250217740575183, 0.4593712800710995, None]"
26,adl,pearson,amostra_3,"[0.4961966819326467, 0.7475311375652449, 0.16672492458930208, 0.24369135856081384, 0.8303781864094844, None]"
26,age,shapiro,validacao,2.397638734958924e-14
26,bmi,shapiro,validacao,2.8101110848000044e-13
26,systolic_bp,shapiro,validacao,2.201752235392318e-12
26,cholesterol_total,shapiro,validacao,4.1567340932149865e-13
26,mmse,shapiro,validacao,8.108543675909574e-13
26,adl,shapiro,validacao,9.040729082520575e-15
26,age,kruskal,validacao_vs_amostra_1,0.8058119282680973
26,age,kruskal,validacao_vs_amostra_2,0.9934980275584188
26,age,kruskal,validacao_vs_amostra_3,0.4363731233267324
26,bmi,kruskal,validacao_vs_amostra_1,0.11270389355869406
26,bmi,kruskal,validacao_vs_amostra_2,0.3744097508955565
26,bmi,kruskal,validacao_vs_amostra_3,0.9089881402131826
26,systolic_bp,kruskal,validacao_vs_amostra_1,0.8125924716953525
26,systolic_bp,kruskal,validacao_vs_amostra_2,0.24106621503222464
26,systolic_bp,kruskal,validacao_vs_amostra_3,0.8801470309582646
26,cholesterol_total,kruskal,validacao_vs_amostra_1,0.24679137350706665
26,cholesterol_total,kruskal,validacao_vs_amostra_2,0.2539034940078557
26,cholesterol_total,kruskal,validacao_vs_amostra_3,0.2868319422473952
26,mmse,kruskal,validacao_vs_amostra_1,0.5610580781516701
26,mmse,kruskal,validacao_vs_amostra_2,0.16775942555963885
26,mmse,kruskal,validacao_vs_amostra_3,0.9607931167721562
26,adl,kruskal,validacao_vs_amostra_1,0.1674608600098731
26,adl,kruskal,validacao_vs_amostra_2,0.7478922289648252
26,adl,kruskal,validacao_vs_amostra_3,0.5631507516430433
26,age,pearson,validacao,"[None, 0.658487726532127, 0.8438280783145441, 0.36563180031942916, 0.2887701992601568, 0.15436361985000055]"
26,bmi,pearson,validacao,"[0.658487726532127, None, 0.33512805743332785, 0.9525437776714335, 0.6048260074210076, 0.5014205418072528]"
26,systolic_bp,pearson,validacao,"[0.8438280783145441, 0.33512805743332785, None, 0.24002266881182446, 0.7681451392202039, 0.28028868134276863]"
26,cholesterol_total,pearson,validacao,"[0.36563180031942916, 0.9525437776714335, 0.24002266881182446, None, 0.2979448932609359, 0.5769626235983052]"
26,mmse,pearson,validacao,"[0.2887701992601568, 0.6048260074210076, 0.7681451392202039, 0.2979448932609359, None, 0.17269660225950834]"
26,adl,pearson,validacao,"[0.15436361985000055, 0.5014205418072528, 0.28028868134276863, 0.5769626235983052, 0.17269660225950834, None]"
27,age,shapiro,amostra_1,2.0324802604831937e-11
27,age,shapiro,amostra_2,8.478512163179186e-12
27,age,shapiro,amostra_3,6.41788011623845e-11
27,bmi,shapiro,amostra_1,2.9776675569692657e-10
27,bmi,shapiro,amostra_2,8.536119033841771e-11
27,bmi,shapiro,amostra_3,7.451805283942292e-10
27,systolic_bp,shapiro,amostra_1,2.552237934883017e-11
27,systolic_bp,shapiro,amostra_2,2.0097522604456408e-11
27,systolic_bp,shapiro,amostra_3,7.74926303681589e-11
27,cholesterol_total,shapiro,amostra_1,3.472567233764323e-10
27,cholesterol_total,shapiro,amostra_2,1.2906161382664205e-11
27,cholesterol_total,shapiro,amostra_3,9.478283713448832e-10
27,mmse,shapiro,amostra_1,2.8283042574628325e-11
27,mmse,shapiro,amostra_2,6.177546252317256e-10
27,mmse,shapiro,amostra_3,3.439759241330442e-11
27,adl,shapiro,amostra_1,4.867597210717056e-12
27,adl,shapiro,amostra_2,1.281974110201034e-10
27,adl,shapiro,amostra_3,3.4325459141726355e-11
27,age,kruskal,amostra_1_vs_amostra_2,0.1694310840786127
27,age,kruskal,amostra_1_vs_amostra_3,0.7387587582652344
27,age,kruskal,amostra_2_vs_amostra_3,0.29465937462031955
27,bmi,kruskal,amostra_1_vs_amostra_2,0.11604535801103107
